Nature du contrat;Code de catégorie;Description de la catégorie;Catégorie;Code UNSPSC;Description du code UNSPSC;Description détaillée du code UNSPSC
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101501;Charrue;Charrue/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101502;Herse;Herse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101503;Cultivateur;Cultivateur/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101504;Extirpateur;Extirpateur/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101505;Bineuse;Bineuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101506;Niveleuse - agriculture et foresterie;Niveleuse - agriculture et foresterie/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101507;Rouleau agricole;Rouleau agricole/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101508;Rouleau à gazon ou à terrain de sport;Rouleau à gazon ou à terrain de sport/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101509;Machine à creuser les fossés et à poser les drains;Machine à creuser les fossés et à poser les drains/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101510;Conduite ou tuyau d'irrigation;Conduite ou tuyau d'irrigation/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101511;Installation d'irrigation au goutte-à-goutte;Installation d'irrigation au goutte-à-goutte/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101512;Système d'irrigation sur frondaison;Système d'irrigation sur frondaison/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101513;Disque de charrue;Disque de charrue/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101514;Charrue sous-soleuse;Charrue sous-soleuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101516;Plantoirs;Plantoirs/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101600;Machines agricoles de plantation et de semis;Machines agricoles de plantation et de semis/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101601;Semoir;Semoir/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101602;Repiqueur;Repiqueur/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101603;Semoir à céréale;Semoir à céréale/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101604;Semoir en ligne;Semoir en ligne/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101605;Matériel pour le traitement des semences;Matériel pour le traitement des semences/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101606;Tarière - agriculture;Tarière - agriculture/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101607;Dispositif pour semoir;Dispositif pour semoir/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101700;Machines agricoles de récolte;Machines agricoles de récolte/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101701;Faucheuse;Faucheuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101702;Faneuse;Faneuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101703;Moissonneuse;Moissonneuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101704;Moissonneuse-batteuse;Moissonneuse-batteuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101705;Batteuse;Batteuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101706;Diviseurs de rangs;Diviseurs de rangs/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101707;Pièces ou accessoires pour moissonneuse;Pièces ou accessoires pour moissonneuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101708;Pièces ou accessoires pour faucheuse;Pièces ou accessoires pour faucheuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101800;Appareils pulvérisateurs pour l'agriculture;Appareils pulvérisateurs pour l'agriculture/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101801;Pulvérisateur;Pulvérisateur/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101802;Poudreuse;Poudreuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101803;Arroseur;Arroseur/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101804;Épandeur ou distributeur d'engrais;Épandeur ou distributeur d'engrais/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101805;Brumisateur;Brumisateur/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101806;Composteur à fumier;Composteur à fumier/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101807;Matériel de pollinisation;Matériel de pollinisation/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101808;Matériel de protection contre le gel;Matériel de protection contre le gel/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101900;Matériel d'élevage des volailles et du bétail;Matériel d'élevage des volailles et du bétail/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101901;Trayeuse;Trayeuse/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101902;Matériel pour l'élevage;Matériel pour l'élevage/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101903;Couveuse ou éleveuse pour volaille;Couveuse ou éleveuse pour volaille/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101904;Malaxeur d'aliment;Malaxeur d'aliment/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101905;Matériel pour l'identification du bétail;Matériel pour l'identification du bétail/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101906;Matériel d'inspection et de collecte des oeufs;Matériel d'inspection et de collecte des oeufs/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101907;Abreuvoir pour animal;Abreuvoir pour animal/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101908;Cuve de refroidissement du lait;Cuve de refroidissement du lait/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21101909;Matériel pour la tonte d'animaux;Matériel pour la tonte d'animaux/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21102000;Machines agricoles de nettoyage, de tri ou de calibrage;Machines agricoles de nettoyage, de tri ou de calibrage/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
Approvisionnement;G19;Machinerie et outils;G19 - Machinerie et outils;21102001;Machine à nettoyer graine, céréale ou légumineuse séchée;Machine à nettoyer graine, céréale ou légumineuse séchée/Machines et matériel d'exploitation agricole, forestière et d'aménagement paysager
